Index,Direction,Datetime,Date
75586,Exit,2023-01-25 11:29:51,2023-01-25
66795,Exit,2023-01-25 11:29:55,2023-01-25
1100,Entry,2023-01-25 11:31:28,2023-01-25
36796,Entry,2023-01-25 11:31:33,2023-01-25
67216,Exit,2023-01-25 11:32:01,2023-01-25
12173,Entry,2023-01-25 11:32:14,2023-01-25
22471,Entry,2023-01-25 11:32:17,2023-01-25
1126,Entry,2023-01-25 11:32:19,2023-01-25
11939,Entry,2023-01-25 11:32:36,2023-01-25
81001,Exit,2023-01-25 11:32:44,2023-01-25
788,Entry,2023-01-25 11:33:01,2023-01-25
81189,Exit,2023-01-25 11:33:10,2023-01-25
57171,Exit,2023-01-25 11:33:26,2023-01-25
22482,Entry,2023-01-25 11:33:30,2023-01-25
36443,Entry,2023-01-25 11:33:35,2023-01-25
339,Entry,2023-01-25 11:33:45,2023-01-25
12374,Entry,2023-01-25 11:33:55,2023-01-25
57209,Exit,2023-01-25 11:34:04,2023-01-25
45587,Exit,2023-01-25 11:34:09,2023-01-25
56655,Exit,2023-01-25 11:34:14,2023-01-25
57260,Exit,2023-01-25 11:34:18,2023-01-25
11801,Entry,2023-01-25 11:34:24,2023-01-25
12551,Entry,2023-01-25 11:34:29,2023-01-25
21876,Entry,2023-01-25 11:34:36,2023-01-25
22114,Entry,2023-01-25 11:34:37,2023-01-25
57079,Exit,2023-01-25 11:34:43,2023-01-25
12562,Entry,2023-01-25 11:34:49,2023-01-25
41099,Entry,2023-01-25 11:34:52,2023-01-25
67230,Exit,2023-01-25 11:35:06,2023-01-25
66861,Exit,2023-01-25 11:35:16,2023-01-25
75595,Exit,2023-01-25 11:35:57,2023-01-25
30661,Entry,2023-01-25 11:35:57,2023-01-25
30851,Entry,2023-01-25 11:36:05,2023-01-25
36451,Entry,2023-01-25 11:36:06,2023-01-25
1152,Entry,2023-01-25 11:36:16,2023-01-25
36400,Entry,2023-01-25 11:36:31,2023-01-25
22415,Entry,2023-01-25 11:36:32,2023-01-25
23776,Entry,2023-01-25 11:36:37,2023-01-25
45165,Exit,2023-01-25 11:36:40,2023-01-25
81026,Exit,2023-01-25 11:36:43,2023-01-25
45873,Exit,2023-01-25 11:36:44,2023-01-25
10823,Entry,2023-01-25 11:36:50,2023-01-25
23656,Entry,2023-01-25 11:36:53,2023-01-25
36455,Entry,2023-01-25 11:36:54,2023-01-25
36470,Entry,2023-01-25 11:37:00,2023-01-25
45086,Exit,2023-01-25 11:37:01,2023-01-25
940,Entry,2023-01-25 11:37:11,2023-01-25
12571,Entry,2023-01-25 11:37:13,2023-01-25
36471,Entry,2023-01-25 11:37:15,2023-01-25
45288,Exit,2023-01-25 11:37:21,2023-01-25
27729,Entry,2023-01-25 11:37:45,2023-01-25
88181,Exit,2023-01-25 11:37:49,2023-01-25
56860,Exit,2023-01-25 11:37:54,2023-01-25
12602,Entry,2023-01-25 11:38:27,2023-01-25
22485,Entry,2023-01-25 11:38:33,2023-01-25
596,Entry,2023-01-25 11:38:51,2023-01-25
66680,Exit,2023-01-25 11:38:56,2023-01-25
36402,Entry,2023-01-25 11:38:59,2023-01-25
57350,Exit,2023-01-25 11:39:17,2023-01-25
55362,Exit,2023-01-25 11:39:25,2023-01-25
1606,Entry,2023-01-25 11:39:29,2023-01-25
57298,Exit,2023-01-25 11:39:35,2023-01-25
36250,Entry,2023-01-25 11:40:28,2023-01-25
55570,Exit,2023-01-25 11:40:38,2023-01-25
45899,Exit,2023-01-25 11:41:19,2023-01-25
36420,Entry,2023-01-25 11:41:31,2023-01-25
12636,Entry,2023-01-25 11:41:49,2023-01-25
45687,Exit,2023-01-25 11:41:54,2023-01-25
85701,Exit,2023-01-25 11:41:57,2023-01-25
80965,Exit,2023-01-25 11:42:02,2023-01-25
22375,Entry,2023-01-25 11:42:03,2023-01-25
67233,Exit,2023-01-25 11:42:06,2023-01-25
88166,Exit,2023-01-25 11:42:27,2023-01-25
30863,Entry,2023-01-25 11:42:29,2023-01-25
67246,Exit,2023-01-25 11:42:34,2023-01-25
36477,Entry,2023-01-25 11:42:37,2023-01-25
67247,Exit,2023-01-25 11:42:45,2023-01-25
57387,Exit,2023-01-25 11:42:50,2023-01-25
10824,Entry,2023-01-25 11:42:50,2023-01-25
893,Entry,2023-01-25 11:43:00,2023-01-25
40872,Entry,2023-01-25 11:43:03,2023-01-25
30693,Entry,2023-01-25 11:43:29,2023-01-25
169,Entry,2023-01-25 11:43:30,2023-01-25
54039,Exit,2023-01-25 11:43:38,2023-01-25
12643,Entry,2023-01-25 11:43:43,2023-01-25
44916,Exit,2023-01-25 11:43:43,2023-01-25
12604,Entry,2023-01-25 11:43:47,2023-01-25
10931,Entry,2023-01-25 11:44:00,2023-01-25
23787,Entry,2023-01-25 11:44:08,2023-01-25
22101,Entry,2023-01-25 11:44:12,2023-01-25
23236,Entry,2023-01-25 11:44:14,2023-01-25
75612,Exit,2023-01-25 11:44:23,2023-01-25
45921,Exit,2023-01-25 11:44:26,2023-01-25
36483,Entry,2023-01-25 11:44:29,2023-01-25
40974,Entry,2023-01-25 11:44:33,2023-01-25
56805,Exit,2023-01-25 11:44:40,2023-01-25
18253,Entry,2023-01-25 11:44:46,2023-01-25
75428,Exit,2023-01-25 11:44:54,2023-01-25
57318,Exit,2023-01-25 11:44:54,2023-01-25
22422,Entry,2023-01-25 11:45:00,2023-01-25
57351,Exit,2023-01-25 11:45:03,2023-01-25
8173,Entry,2023-01-25 11:45:05,2023-01-25
12759,Entry,2023-01-25 11:45:26,2023-01-25
22510,Entry,2023-01-25 11:45:31,2023-01-25
75444,Exit,2023-01-25 11:45:32,2023-01-25
45938,Exit,2023-01-25 11:45:38,2023-01-25
45448,Exit,2023-01-25 11:45:42,2023-01-25
23111,Entry,2023-01-25 11:45:43,2023-01-25
88217,Exit,2023-01-25 11:45:49,2023-01-25
56697,Exit,2023-01-25 11:45:57,2023-01-25
36484,Entry,2023-01-25 11:46:00,2023-01-25
606,Entry,2023-01-25 11:46:02,2023-01-25
36506,Entry,2023-01-25 11:46:18,2023-01-25
22517,Entry,2023-01-25 11:46:19,2023-01-25
213,Entry,2023-01-25 11:46:43,2023-01-25
21938,Entry,2023-01-25 11:46:49,2023-01-25
12943,Entry,2023-01-25 11:46:51,2023-01-25
805,Entry,2023-01-25 11:46:56,2023-01-25
57032,Exit,2023-01-25 11:47:02,2023-01-25
43589,Entry,2023-01-25 11:47:19,2023-01-25
74227,Exit,2023-01-25 11:47:22,2023-01-25
40979,Entry,2023-01-25 11:47:29,2023-01-25
23161,Entry,2023-01-25 11:47:29,2023-01-25
22625,Entry,2023-01-25 11:47:34,2023-01-25
22518,Entry,2023-01-25 11:47:37,2023-01-25
80993,Exit,2023-01-25 11:47:38,2023-01-25
23272,Entry,2023-01-25 11:47:45,2023-01-25
36515,Entry,2023-01-25 11:47:47,2023-01-25
12165,Entry,2023-01-25 11:47:48,2023-01-25
56647,Exit,2023-01-25 11:47:55,2023-01-25
85721,Exit,2023-01-25 11:48:02,2023-01-25
12131,Entry,2023-01-25 11:48:17,2023-01-25
81127,Exit,2023-01-25 11:48:19,2023-01-25
67178,Exit,2023-01-25 11:48:20,2023-01-25
13025,Entry,2023-01-25 11:48:25,2023-01-25
1818,Entry,2023-01-25 11:48:31,2023-01-25
1823,Entry,2023-01-25 11:48:36,2023-01-25
36131,Entry,2023-01-25 11:48:40,2023-01-25
22522,Entry,2023-01-25 11:48:52,2023-01-25
12261,Entry,2023-01-25 11:49:00,2023-01-25
30940,Entry,2023-01-25 11:49:03,2023-01-25
23268,Entry,2023-01-25 11:49:06,2023-01-25
22552,Entry,2023-01-25 11:49:29,2023-01-25
22557,Entry,2023-01-25 11:49:37,2023-01-25
2279,Entry,2023-01-25 11:49:41,2023-01-25
67318,Exit,2023-01-25 11:49:43,2023-01-25
12667,Entry,2023-01-25 11:49:46,2023-01-25
1437,Entry,2023-01-25 11:49:48,2023-01-25
75432,Exit,2023-01-25 11:49:50,2023-01-25
23523,Entry,2023-01-25 11:49:51,2023-01-25
1738,Entry,2023-01-25 11:49:55,2023-01-25
31249,Entry,2023-01-25 11:49:56,2023-01-25
12668,Entry,2023-01-25 11:50:02,2023-01-25
81231,Exit,2023-01-25 11:50:05,2023-01-25
40941,Entry,2023-01-25 11:50:08,2023-01-25
12680,Entry,2023-01-25 11:50:08,2023-01-25
1419,Entry,2023-01-25 11:50:10,2023-01-25
13342,Entry,2023-01-25 11:50:15,2023-01-25
1923,Entry,2023-01-25 11:50:16,2023-01-25
1415,Entry,2023-01-25 11:50:16,2023-01-25
1202,Entry,2023-01-25 11:50:32,2023-01-25
75640,Exit,2023-01-25 11:50:35,2023-01-25
67000,Exit,2023-01-25 11:50:40,2023-01-25
75642,Exit,2023-01-25 11:50:47,2023-01-25
81266,Exit,2023-01-25 11:50:55,2023-01-25
2322,Entry,2023-01-25 11:50:59,2023-01-25
45118,Exit,2023-01-25 11:51:03,2023-01-25
1731,Entry,2023-01-25 11:51:12,2023-01-25
31123,Entry,2023-01-25 11:51:15,2023-01-25
655,Entry,2023-01-25 11:51:21,2023-01-25
22580,Entry,2023-01-25 11:51:33,2023-01-25
67232,Exit,2023-01-25 11:51:44,2023-01-25
45958,Exit,2023-01-25 11:51:45,2023-01-25
1276,Entry,2023-01-25 11:51:49,2023-01-25
85738,Exit,2023-01-25 11:51:51,2023-01-25
85592,Exit,2023-01-25 11:52:00,2023-01-25
22600,Entry,2023-01-25 11:52:01,2023-01-25
147,Entry,2023-01-25 11:52:09,2023-01-25
36436,Entry,2023-01-25 11:52:13,2023-01-25
2062,Entry,2023-01-25 11:52:30,2023-01-25
75584,Exit,2023-01-25 11:52:51,2023-01-25
1305,Entry,2023-01-25 11:52:56,2023-01-25
12353,Entry,2023-01-25 11:53:02,2023-01-25
81277,Exit,2023-01-25 11:53:08,2023-01-25
75575,Exit,2023-01-25 11:53:16,2023-01-25
22608,Entry,2023-01-25 11:53:19,2023-01-25
40775,Entry,2023-01-25 11:53:20,2023-01-25
67351,Exit,2023-01-25 11:53:47,2023-01-25
80980,Exit,2023-01-25 11:53:52,2023-01-25
36533,Entry,2023-01-25 11:53:58,2023-01-25
81285,Exit,2023-01-25 11:54:18,2023-01-25
22631,Entry,2023-01-25 11:54:20,2023-01-25
57415,Exit,2023-01-25 11:54:23,2023-01-25
1313,Entry,2023-01-25 11:54:24,2023-01-25
41021,Entry,2023-01-25 11:54:54,2023-01-25
22617,Entry,2023-01-25 11:55:04,2023-01-25
67082,Exit,2023-01-25 11:55:06,2023-01-25
1315,Entry,2023-01-25 11:55:32,2023-01-25
88158,Exit,2023-01-25 11:55:44,2023-01-25
22115,Entry,2023-01-25 11:55:54,2023-01-25
31592,Entry,2023-01-25 11:55:56,2023-01-25
67355,Exit,2023-01-25 11:56:01,2023-01-25
46067,Exit,2023-01-25 11:56:03,2023-01-25
67357,Exit,2023-01-25 11:56:03,2023-01-25
30896,Entry,2023-01-25 11:56:08,2023-01-25
243,Entry,2023-01-25 11:56:08,2023-01-25
12682,Entry,2023-01-25 11:56:13,2023-01-25
67264,Exit,2023-01-25 11:56:14,2023-01-25
88187,Exit,2023-01-25 11:56:25,2023-01-25
12686,Entry,2023-01-25 11:56:37,2023-01-25
56878,Exit,2023-01-25 11:56:43,2023-01-25
67364,Exit,2023-01-25 11:56:49,2023-01-25
81280,Exit,2023-01-25 11:56:50,2023-01-25
30909,Entry,2023-01-25 11:56:53,2023-01-25
12688,Entry,2023-01-25 11:56:59,2023-01-25
72476,Exit,2023-01-25 11:57:04,2023-01-25
81218,Exit,2023-01-25 11:57:12,2023-01-25
36556,Entry,2023-01-25 11:57:14,2023-01-25
12552,Entry,2023-01-25 11:57:15,2023-01-25
67372,Exit,2023-01-25 11:57:17,2023-01-25
1330,Entry,2023-01-25 11:57:19,2023-01-25
57437,Exit,2023-01-25 11:57:26,2023-01-25
66774,Exit,2023-01-25 11:57:27,2023-01-25
22732,Entry,2023-01-25 11:57:36,2023-01-25
56157,Exit,2023-01-25 11:57:39,2023-01-25
44879,Exit,2023-01-25 11:57:44,2023-01-25
67378,Exit,2023-01-25 11:57:45,2023-01-25
67143,Exit,2023-01-25 11:57:46,2023-01-25
46060,Exit,2023-01-25 11:57:49,2023-01-25
45402,Exit,2023-01-25 11:57:58,2023-01-25
13810,Entry,2023-01-25 11:58:16,2023-01-25
30924,Entry,2023-01-25 11:58:46,2023-01-25
11564,Entry,2023-01-25 11:58:46,2023-01-25
67381,Exit,2023-01-25 11:58:50,2023-01-25
22718,Entry,2023-01-25 11:58:54,2023-01-25
44876,Exit,2023-01-25 11:59:02,2023-01-25
88160,Exit,2023-01-25 11:59:08,2023-01-25
31710,Entry,2023-01-25 11:59:20,2023-01-25
12695,Entry,2023-01-25 11:59:24,2023-01-25
12251,Entry,2023-01-25 11:59:29,2023-01-25
22385,Entry,2023-01-25 11:59:30,2023-01-25
8089,Entry,2023-01-25 11:59:34,2023-01-25
36485,Entry,2023-01-25 11:59:41,2023-01-25
22637,Entry,2023-01-25 11:59:46,2023-01-25
13408,Entry,2023-01-25 11:59:47,2023-01-25
12697,Entry,2023-01-25 11:59:53,2023-01-25
36773,Entry,2023-01-25 11:59:53,2023-01-25
45181,Exit,2023-01-25 11:59:54,2023-01-25
30916,Entry,2023-01-25 12:00:17,2023-01-25
1333,Entry,2023-01-25 12:01:07,2023-01-25
23454,Entry,2023-01-25 12:01:11,2023-01-25
36558,Entry,2023-01-25 12:01:12,2023-01-25
1483,Entry,2023-01-25 12:01:24,2023-01-25
11909,Entry,2023-01-25 12:01:25,2023-01-25
12716,Entry,2023-01-25 12:01:25,2023-01-25
13377,Entry,2023-01-25 12:01:26,2023-01-25
75671,Exit,2023-01-25 12:01:35,2023-01-25
23010,Entry,2023-01-25 12:01:36,2023-01-25
40830,Entry,2023-01-25 12:01:41,2023-01-25
1363,Entry,2023-01-25 12:01:48,2023-01-25
1335,Entry,2023-01-25 12:01:53,2023-01-25
23659,Entry,2023-01-25 12:02:01,2023-01-25
12725,Entry,2023-01-25 12:02:19,2023-01-25
1356,Entry,2023-01-25 12:02:28,2023-01-25
12735,Entry,2023-01-25 12:02:32,2023-01-25
12737,Entry,2023-01-25 12:02:39,2023-01-25
45343,Exit,2023-01-25 12:02:49,2023-01-25
80897,Exit,2023-01-25 12:02:49,2023-01-25
12746,Entry,2023-01-25 12:02:56,2023-01-25
1937,Entry,2023-01-25 12:03:00,2023-01-25
1192,Entry,2023-01-25 12:03:01,2023-01-25
23846,Entry,2023-01-25 12:03:03,2023-01-25
67269,Exit,2023-01-25 12:03:03,2023-01-25
22701,Entry,2023-01-25 12:03:07,2023-01-25
56683,Exit,2023-01-25 12:03:14,2023-01-25
45223,Exit,2023-01-25 12:03:15,2023-01-25
37017,Entry,2023-01-25 12:03:25,2023-01-25
1368,Entry,2023-01-25 12:03:25,2023-01-25
27730,Entry,2023-01-25 12:03:27,2023-01-25
36565,Entry,2023-01-25 12:03:28,2023-01-25
56972,Exit,2023-01-25 12:03:30,2023-01-25
81198,Exit,2023-01-25 12:03:32,2023-01-25
12239,Entry,2023-01-25 12:03:37,2023-01-25
36713,Entry,2023-01-25 12:04:01,2023-01-25
36534,Entry,2023-01-25 12:04:05,2023-01-25
66849,Exit,2023-01-25 12:04:18,2023-01-25
23985,Entry,2023-01-25 12:04:19,2023-01-25
45346,Exit,2023-01-25 12:04:22,2023-01-25
22706,Entry,2023-01-25 12:04:27,2023-01-25
1358,Entry,2023-01-25 12:04:36,2023-01-25
81305,Exit,2023-01-25 12:04:37,2023-01-25
45939,Exit,2023-01-25 12:04:50,2023-01-25
22348,Entry,2023-01-25 12:04:56,2023-01-25
57027,Exit,2023-01-25 12:05:03,2023-01-25
44890,Exit,2023-01-25 12:05:05,2023-01-25
46077,Exit,2023-01-25 12:05:08,2023-01-25
12757,Entry,2023-01-25 12:05:11,2023-01-25
22709,Entry,2023-01-25 12:05:18,2023-01-25
67457,Exit,2023-01-25 12:05:21,2023-01-25
12226,Entry,2023-01-25 12:05:22,2023-01-25
56986,Exit,2023-01-25 12:05:27,2023-01-25
36423,Entry,2023-01-25 12:05:33,2023-01-25
57506,Exit,2023-01-25 12:05:35,2023-01-25
85436,Exit,2023-01-25 12:05:45,2023-01-25
36560,Entry,2023-01-25 12:05:49,2023-01-25
40975,Entry,2023-01-25 12:06:12,2023-01-25
23326,Entry,2023-01-25 12:06:12,2023-01-25
36255,Entry,2023-01-25 12:06:26,2023-01-25
81312,Exit,2023-01-25 12:06:29,2023-01-25
12132,Entry,2023-01-25 12:06:31,2023-01-25
46109,Exit,2023-01-25 12:06:42,2023-01-25
57383,Exit,2023-01-25 12:06:45,2023-01-25
46110,Exit,2023-01-25 12:06:46,2023-01-25
23408,Entry,2023-01-25 12:07:06,2023-01-25
1401,Entry,2023-01-25 12:07:15,2023-01-25
23445,Entry,2023-01-25 12:07:17,2023-01-25
88202,Exit,2023-01-25 12:07:20,2023-01-25
12763,Entry,2023-01-25 12:07:44,2023-01-25
36567,Entry,2023-01-25 12:08:15,2023-01-25
40868,Entry,2023-01-25 12:08:17,2023-01-25
22081,Entry,2023-01-25 12:08:28,2023-01-25
57484,Exit,2023-01-25 12:08:34,2023-01-25
41042,Entry,2023-01-25 12:08:37,2023-01-25
56790,Exit,2023-01-25 12:08:38,2023-01-25
67010,Exit,2023-01-25 12:08:38,2023-01-25
41023,Entry,2023-01-25 12:08:39,2023-01-25
67465,Exit,2023-01-25 12:08:41,2023-01-25
931,Entry,2023-01-25 12:08:43,2023-01-25
75364,Exit,2023-01-25 12:08:45,2023-01-25
36570,Entry,2023-01-25 12:08:46,2023-01-25
57429,Exit,2023-01-25 12:08:49,2023-01-25
12233,Entry,2023-01-25 12:08:53,2023-01-25
46115,Exit,2023-01-25 12:09:02,2023-01-25
22105,Entry,2023-01-25 12:09:03,2023-01-25
1083,Entry,2023-01-25 12:09:13,2023-01-25
31536,Entry,2023-01-25 12:09:17,2023-01-25
56705,Exit,2023-01-25 12:09:18,2023-01-25
12764,Entry,2023-01-25 12:09:20,2023-01-25
1193,Entry,2023-01-25 12:09:24,2023-01-25
1371,Entry,2023-01-25 12:09:32,2023-01-25
1718,Entry,2023-01-25 12:09:34,2023-01-25
12355,Entry,2023-01-25 12:09:39,2023-01-25
46105,Exit,2023-01-25 12:09:40,2023-01-25
43533,Entry,2023-01-25 12:09:41,2023-01-25
46118,Exit,2023-01-25 12:09:41,2023-01-25
12738,Entry,2023-01-25 12:09:44,2023-01-25
55678,Exit,2023-01-25 12:09:56,2023-01-25
1935,Entry,2023-01-25 12:09:57,2023-01-25
41024,Entry,2023-01-25 12:09:59,2023-01-25
36452,Entry,2023-01-25 12:10:26,2023-01-25
22719,Entry,2023-01-25 12:10:27,2023-01-25
23279,Entry,2023-01-25 12:10:35,2023-01-25
67124,Exit,2023-01-25 12:10:35,2023-01-25
7618,Entry,2023-01-25 12:10:40,2023-01-25
67466,Exit,2023-01-25 12:10:46,2023-01-25
36677,Entry,2023-01-25 12:10:53,2023-01-25
30526,Entry,2023-01-25 12:11:09,2023-01-25
66852,Exit,2023-01-25 12:11:10,2023-01-25
41026,Entry,2023-01-25 12:11:24,2023-01-25
22721,Entry,2023-01-25 12:11:25,2023-01-25
85577,Exit,2023-01-25 12:11:32,2023-01-25
30814,Entry,2023-01-25 12:11:39,2023-01-25
43542,Entry,2023-01-25 12:11:48,2023-01-25
46121,Exit,2023-01-25 12:11:51,2023-01-25
22264,Entry,2023-01-25 12:11:57,2023-01-25
85770,Exit,2023-01-25 12:11:58,2023-01-25
85768,Exit,2023-01-25 12:12:27,2023-01-25
31284,Entry,2023-01-25 12:12:36,2023-01-25
19660,Entry,2023-01-25 12:12:51,2023-01-25
40911,Entry,2023-01-25 12:12:55,2023-01-25
40914,Entry,2023-01-25 12:12:56,2023-01-25
36766,Entry,2023-01-25 12:13:41,2023-01-25
75270,Exit,2023-01-25 12:13:43,2023-01-25
542,Entry,2023-01-25 12:13:49,2023-01-25
46148,Exit,2023-01-25 12:13:54,2023-01-25
12463,Entry,2023-01-25 12:13:59,2023-01-25
841,Entry,2023-01-25 12:14:04,2023-01-25
27991,Entry,2023-01-25 12:14:09,2023-01-25
46162,Exit,2023-01-25 12:14:23,2023-01-25
75687,Exit,2023-01-25 12:14:26,2023-01-25
9293,Entry,2023-01-25 12:14:37,2023-01-25
56980,Exit,2023-01-25 12:14:37,2023-01-25
43545,Entry,2023-01-25 12:14:47,2023-01-25
75561,Exit,2023-01-25 12:15:03,2023-01-25
22711,Entry,2023-01-25 12:15:04,2023-01-25
67011,Exit,2023-01-25 12:15:44,2023-01-25
11959,Entry,2023-01-25 12:15:53,2023-01-25
67479,Exit,2023-01-25 12:15:53,2023-01-25
45405,Exit,2023-01-25 12:15:54,2023-01-25
41022,Entry,2023-01-25 12:15:58,2023-01-25
65937,Exit,2023-01-25 12:16:05,2023-01-25
12768,Entry,2023-01-25 12:16:16,2023-01-25
75693,Exit,2023-01-25 12:16:30,2023-01-25
43519,Entry,2023-01-25 12:16:31,2023-01-25
31754,Entry,2023-01-25 12:16:48,2023-01-25
64407,Exit,2023-01-25 12:17:15,2023-01-25
81337,Exit,2023-01-25 12:17:37,2023-01-25
67185,Exit,2023-01-25 12:17:39,2023-01-25
12773,Entry,2023-01-25 12:17:44,2023-01-25
67468,Exit,2023-01-25 12:17:49,2023-01-25
22735,Entry,2023-01-25 12:17:51,2023-01-25
81340,Exit,2023-01-25 12:17:53,2023-01-25
57482,Exit,2023-01-25 12:17:59,2023-01-25
45289,Exit,2023-01-25 12:17:59,2023-01-25
40831,Entry,2023-01-25 12:18:03,2023-01-25
36219,Entry,2023-01-25 12:18:07,2023-01-25
40955,Entry,2023-01-25 12:18:11,2023-01-25
85696,Exit,2023-01-25 12:18:18,2023-01-25
41029,Entry,2023-01-25 12:18:26,2023-01-25
67487,Exit,2023-01-25 12:18:30,2023-01-25
22722,Entry,2023-01-25 12:18:31,2023-01-25
57485,Exit,2023-01-25 12:18:33,2023-01-25
30618,Entry,2023-01-25 12:18:42,2023-01-25
67533,Exit,2023-01-25 12:18:47,2023-01-25
75170,Exit,2023-01-25 12:18:48,2023-01-25
22818,Entry,2023-01-25 12:18:49,2023-01-25
67569,Exit,2023-01-25 12:18:56,2023-01-25
12739,Entry,2023-01-25 12:18:56,2023-01-25
45487,Exit,2023-01-25 12:19:02,2023-01-25
75425,Exit,2023-01-25 12:19:10,2023-01-25
22829,Entry,2023-01-25 12:19:16,2023-01-25
12774,Entry,2023-01-25 12:19:21,2023-01-25
23214,Entry,2023-01-25 12:19:48,2023-01-25
46166,Exit,2023-01-25 12:19:52,2023-01-25
12425,Entry,2023-01-25 12:20:23,2023-01-25
67456,Exit,2023-01-25 12:20:33,2023-01-25
1421,Entry,2023-01-25 12:20:38,2023-01-25
12827,Entry,2023-01-25 12:20:43,2023-01-25
57594,Exit,2023-01-25 12:20:50,2023-01-25
56649,Exit,2023-01-25 12:20:59,2023-01-25
88292,Exit,2023-01-25 12:21:36,2023-01-25
36566,Entry,2023-01-25 12:21:49,2023-01-25
46172,Exit,2023-01-25 12:21:56,2023-01-25
46184,Exit,2023-01-25 12:22:17,2023-01-25
12853,Entry,2023-01-25 12:22:25,2023-01-25
1440,Entry,2023-01-25 12:22:38,2023-01-25
85507,Exit,2023-01-25 12:22:52,2023-01-25
56783,Exit,2023-01-25 12:22:53,2023-01-25
1072,Entry,2023-01-25 12:23:19,2023-01-25
12415,Entry,2023-01-25 12:23:21,2023-01-25
1993,Entry,2023-01-25 12:23:24,2023-01-25
13589,Entry,2023-01-25 12:23:33,2023-01-25
13348,Entry,2023-01-25 12:23:36,2023-01-25
43471,Entry,2023-01-25 12:23:37,2023-01-25
1911,Entry,2023-01-25 12:23:48,2023-01-25
36670,Entry,2023-01-25 12:23:49,2023-01-25
22852,Entry,2023-01-25 12:23:51,2023-01-25
1452,Entry,2023-01-25 12:24:12,2023-01-25
30698,Entry,2023-01-25 12:24:18,2023-01-25
144,Entry,2023-01-25 12:24:25,2023-01-25
1017,Entry,2023-01-25 12:24:38,2023-01-25
1426,Entry,2023-01-25 12:24:41,2023-01-25
21868,Entry,2023-01-25 12:24:51,2023-01-25
57162,Exit,2023-01-25 12:24:51,2023-01-25
45819,Exit,2023-01-25 12:24:56,2023-01-25
36608,Entry,2023-01-25 12:24:57,2023-01-25
1402,Entry,2023-01-25 12:25:12,2023-01-25
4628,Entry,2023-01-25 12:25:17,2023-01-25
46168,Exit,2023-01-25 12:25:21,2023-01-25
13343,Entry,2023-01-25 12:25:24,2023-01-25
22830,Entry,2023-01-25 12:25:29,2023-01-25
14009,Entry,2023-01-25 12:26:04,2023-01-25
2583,Entry,2023-01-25 12:26:07,2023-01-25
14094,Entry,2023-01-25 12:26:09,2023-01-25
41215,Entry,2023-01-25 12:26:30,2023-01-25
88296,Exit,2023-01-25 12:26:35,2023-01-25
30964,Entry,2023-01-25 12:26:49,2023-01-25
12572,Entry,2023-01-25 12:26:59,2023-01-25
45486,Exit,2023-01-25 12:27:10,2023-01-25
56867,Exit,2023-01-25 12:27:12,2023-01-25
24050,Entry,2023-01-25 12:27:20,2023-01-25
13491,Entry,2023-01-25 12:27:27,2023-01-25
56787,Exit,2023-01-25 12:27:37,2023-01-25
23513,Entry,2023-01-25 12:27:38,2023-01-25
46173,Exit,2023-01-25 12:27:44,2023-01-25
30979,Entry,2023-01-25 12:27:49,2023-01-25
67577,Exit,2023-01-25 12:27:54,2023-01-25
30973,Entry,2023-01-25 12:28:00,2023-01-25
75726,Exit,2023-01-25 12:28:01,2023-01-25
13435,Entry,2023-01-25 12:28:02,2023-01-25
22845,Entry,2023-01-25 12:28:05,2023-01-25
36959,Entry,2023-01-25 12:28:09,2023-01-25
36280,Entry,2023-01-25 12:28:29,2023-01-25
12514,Entry,2023-01-25 12:28:35,2023-01-25
22848,Entry,2023-01-25 12:28:49,2023-01-25
21934,Entry,2023-01-25 12:28:50,2023-01-25
41291,Entry,2023-01-25 12:29:12,2023-01-25
67599,Exit,2023-01-25 12:29:23,2023-01-25
66828,Exit,2023-01-25 12:29:28,2023-01-25
57433,Exit,2023-01-25 12:29:56,2023-01-25
12965,Entry,2023-01-25 12:30:49,2023-01-25
22082,Entry,2023-01-25 12:30:54,2023-01-25
2367,Entry,2023-01-25 12:31:00,2023-01-25
56639,Exit,2023-01-25 12:31:31,2023-01-25
57504,Exit,2023-01-25 12:31:37,2023-01-25
12856,Entry,2023-01-25 12:31:55,2023-01-25
13475,Entry,2023-01-25 12:32:09,2023-01-25
66775,Exit,2023-01-25 12:32:15,2023-01-25
23848,Entry,2023-01-25 12:32:28,2023-01-25
2030,Entry,2023-01-25 12:32:33,2023-01-25
1455,Entry,2023-01-25 12:32:51,2023-01-25
52365,Exit,2023-01-25 12:32:52,2023-01-25
12286,Entry,2023-01-25 12:32:54,2023-01-25
29481,Entry,2023-01-25 12:32:56,2023-01-25
1420,Entry,2023-01-25 12:33:14,2023-01-25
41032,Entry,2023-01-25 12:33:41,2023-01-25
41207,Entry,2023-01-25 12:33:43,2023-01-25
2180,Entry,2023-01-25 12:33:48,2023-01-25
67229,Exit,2023-01-25 12:33:57,2023-01-25
1474,Entry,2023-01-25 12:34:02,2023-01-25
57607,Exit,2023-01-25 12:34:05,2023-01-25
55571,Exit,2023-01-25 12:34:32,2023-01-25
46230,Exit,2023-01-25 12:34:35,2023-01-25
81202,Exit,2023-01-25 12:34:38,2023-01-25
12883,Entry,2023-01-25 12:34:41,2023-01-25
43552,Entry,2023-01-25 12:34:42,2023-01-25
12862,Entry,2023-01-25 12:34:45,2023-01-25
75529,Exit,2023-01-25 12:34:47,2023-01-25
